isogroup43979	A0A0R4IBK5	 E3 ubiquitin-protein ligase rnf213-alpha OS=Danio rerio OX=7955 GN=rnf213a PE=3 SV=1
isogroup25346	A0A0R4IFG5	 Cilia- and flagella-associated protein 53 OS=Danio rerio OX=7955 GN=cfap53 PE=2 SV=1
isogroup54440	A0A140JWS7	 Monooxygenase ptmN OS=Penicillium simplicissimum OX=69488 GN=ptmN PE=3 SV=1
isogroup7375	A0A140LI88	 Ankyrin repeat domain-containing protein 31 OS=Mus musculus OX=10090 GN=Ankrd31 PE=1 SV=2
isogroup64010	A0A140N890	 L-aspartate/glutamate-specific racemase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ygeA PE=1 SV=1
isogroup70978	A0A159BP93	 2-oxoglutarate-dependent dioxygenase citB OS=Monascus ruber OX=89489 GN=citB PE=1 SV=1
isogroup27171	A0A168WVR6	 ADP-ribosylarginine hydrolase Tri1 OS=Pseudomonas putida (strain DSM 28064 / B6-2) OX=1081940 GN=tri1 PE=3 SV=1
isogroup6715	A0A168WVR6	 ADP-ribosylarginine hydrolase Tri1 OS=Pseudomonas putida (strain DSM 28064 / B6-2) OX=1081940 GN=tri1 PE=3 SV=1
isogroup40750	A0A179HKZ8	 ABC1 family protein lscO OS=Purpureocillium lilacinum OX=33203 GN=lcsO PE=2 SV=1
isogroup29380	A0A1B0GV03	 Golgin subfamily A member 6-like protein 7 OS=Homo sapiens OX=9606 GN=GOLGA6L7 PE=3 SV=1
isogroup39740	A0A1B0GV03	 Golgin subfamily A member 6-like protein 7 OS=Homo sapiens OX=9606 GN=GOLGA6L7 PE=3 SV=1
isogroup53077	A0A1B0GV03	 Golgin subfamily A member 6-like protein 7 OS=Homo sapiens OX=9606 GN=GOLGA6L7 PE=3 SV=1
isogroup104933	A0A1B4XBG9	 Methyltransferase sdnD OS=Sordaria araneosa OX=573841 GN=sdnD PE=3 SV=1
isogroup11408	A0A1B4XBG9	 Methyltransferase sdnD OS=Sordaria araneosa OX=573841 GN=sdnD PE=3 SV=1
isogroup66939	A0A1B4XBG9	 Methyltransferase sdnD OS=Sordaria araneosa OX=573841 GN=sdnD PE=3 SV=1
isogroup90491	A0A1B4XBG9	 Methyltransferase sdnD OS=Sordaria araneosa OX=573841 GN=sdnD PE=3 SV=1
isogroup15729	A0A1B8YAB1	 Kelch repeat and BTB domain-containing protein 8 OS=Xenopus tropicalis OX=8364 GN=kbtbd8 PE=3 SV=1
isogroup42917	A0A1C3NSL9	 Apical junction molecule OS=Caenorhabditis elegans OX=6239 GN=ajm-1 PE=1 SV=1
isogroup33585	A0A1D6IEG9	 Pentatricopeptide repeat-containing protein CRP1, chloroplastic OS=Zea mays OX=4577 GN=CRP1 PE=1 SV=1
isogroup65491	A0A1D6IEG9	 Pentatricopeptide repeat-containing protein CRP1, chloroplastic OS=Zea mays OX=4577 GN=CRP1 PE=1 SV=1
isogroup6600	A0A1D6IEG9	 Pentatricopeptide repeat-containing protein CRP1, chloroplastic OS=Zea mays OX=4577 GN=CRP1 PE=1 SV=1
isogroup44909	A0A1L8HCK2	 Cilia- and flagella-associated protein 298-A OS=Xenopus laevis OX=8355 GN=cfap298-a PE=2 SV=1
isogroup90088	A0A1L8HCK2	 Cilia- and flagella-associated protein 298-A OS=Xenopus laevis OX=8355 GN=cfap298-a PE=2 SV=1
isogroup14041	A0A1L9U7P9	 Malformin synthetase mlfA OS=Aspergillus brasiliensis (strain CBS 101740 / IMI 381727 / IBT 21946) OX=767769 GN=mlfA PE=1 SV=1
isogroup53097	A0A1P8AUY4	 Midasin OS=Arabidopsis thaliana OX=3702 GN=MDN1 PE=1 SV=1
isogroup62309	A0A1P8AUY4	 Midasin OS=Arabidopsis thaliana OX=3702 GN=MDN1 PE=1 SV=1
isogroup25082	A0A1P8B554	 Thaumatin-like protein 1 OS=Arabidopsis thaliana OX=3702 GN=TLP1 PE=2 SV=1
isogroup8332	A0A1P8B554	 Thaumatin-like protein 1 OS=Arabidopsis thaliana OX=3702 GN=TLP1 PE=2 SV=1
isogroup57187	A0A286M9N3	 Autophagy-related protein 11 OS=Acremonium chrysogenum OX=5044 GN=ATG11 PE=3 SV=1
isogroup18254	A0A286YEV6	 Small cysteine and glycine repeat-containing protein 4 OS=Homo sapiens OX=9606 GN=SCYGR4 PE=1 SV=1
isogroup14262	A0A383ZFX3	 Acid ceramidase OS=Balaenoptera acutorostrata scammoni OX=310752 GN=ASAH1 PE=1 SV=1
isogroup81787	A0A383ZFX3	 Acid ceramidase OS=Balaenoptera acutorostrata scammoni OX=310752 GN=ASAH1 PE=1 SV=1
isogroup34798	A0A8M2	 Protein LSM14 homolog A-A OS=Xenopus laevis OX=8355 GN=lsm14a-a PE=1 SV=1
isogroup24754	A0AUS0	 WD repeat, SAM and U-box domain-containing protein 1 OS=Danio rerio OX=7955 GN=wdsub1 PE=2 SV=1
isogroup25060	A0AUS0	 WD repeat, SAM and U-box domain-containing protein 1 OS=Danio rerio OX=7955 GN=wdsub1 PE=2 SV=1
isogroup37868	A0AUS0	 WD repeat, SAM and U-box domain-containing protein 1 OS=Danio rerio OX=7955 GN=wdsub1 PE=2 SV=1
isogroup38996	A0AUS0	 WD repeat, SAM and U-box domain-containing protein 1 OS=Danio rerio OX=7955 GN=wdsub1 PE=2 SV=1
isogroup43782	A0AUS0	 WD repeat, SAM and U-box domain-containing protein 1 OS=Danio rerio OX=7955 GN=wdsub1 PE=2 SV=1
isogroup77736	A0BD73	 60S ribosomal protein L7 2 OS=Paramecium tetraurelia OX=5888 GN=Rpl7-2 PE=3 SV=1
isogroup50522	A0BD92	 Adenylosuccinate synthetase OS=Paramecium tetraurelia OX=5888 GN=GSPATT00004603001 PE=3 SV=1
isogroup6623	A0BD92	 Adenylosuccinate synthetase OS=Paramecium tetraurelia OX=5888 GN=GSPATT00004603001 PE=3 SV=1
isogroup60038	A0BLX0	 Probable protein phosphatase 2C 2 OS=Paramecium tetraurelia OX=5888 GN=GSPATT00030171001 PE=3 SV=1
isogroup70077	A0BQL0	 Probable protein phosphatase 2C 3 OS=Paramecium tetraurelia OX=5888 GN=GSPATT00031056001 PE=3 SV=1
isogroup13049	A0CCD2	 Serine/threonine-protein phosphatase PP-X homolog 4 OS=Paramecium tetraurelia OX=5888 GN=Ppx4 PE=3 SV=1
isogroup87793	A0CDD4	 Cilia- and flagella-associated protein 20 OS=Paramecium tetraurelia OX=5888 GN=CFAP20 PE=3 SV=1
isogroup46453	A0CUB5	 Probable protein phosphatase 2C 5 OS=Paramecium tetraurelia OX=5888 GN=GSPATT00010582001 PE=3 SV=1
isogroup18040	A0E358	 Cathepsin L 2 OS=Paramecium tetraurelia OX=5888 GN=GSPATT00022898001 PE=3 SV=2
isogroup15160	A0FGR8	 Extended synaptotagmin-2 OS=Homo sapiens OX=9606 GN=ESYT2 PE=1 SV=1
isogroup41651	A0FGR9	 Extended synaptotagmin-3 OS=Homo sapiens OX=9606 GN=ESYT3 PE=1 SV=1
isogroup57916	A0FGR9	 Extended synaptotagmin-3 OS=Homo sapiens OX=9606 GN=ESYT3 PE=1 SV=1
isogroup74984	A0FGR9	 Extended synaptotagmin-3 OS=Homo sapiens OX=9606 GN=ESYT3 PE=1 SV=1
isogroup69151	A0FKG7	 Calpain-7 OS=Sus scrofa OX=9823 GN=CAPN7 PE=2 SV=1
isogroup6811	A0JJX5	 Synaptotagmin-4 OS=Arabidopsis thaliana OX=3702 GN=SYT4 PE=2 SV=1
isogroup43911	A0JM12	 Multiple epidermal growth factor-like domains protein 10 OS=Xenopus tropicalis OX=8364 GN=megf10 PE=2 SV=1
isogroup17962	A0JM23	 Nephrocystin-3 OS=Xenopus tropicalis OX=8364 GN=nphp3 PE=2 SV=2
isogroup43809	A0JM23	 Nephrocystin-3 OS=Xenopus tropicalis OX=8364 GN=nphp3 PE=2 SV=2
isogroup43993	A0JM49	 E3 ubiquitin-protein ligase listerin OS=Xenopus tropicalis OX=8364 GN=ltn1 PE=2 SV=1
isogroup42591	A0JM56	 Leucine-rich repeat-containing protein 9 OS=Xenopus tropicalis OX=8364 GN=lrrc9 PE=2 SV=2
isogroup56954	A0JMG1	 Speckle-type POZ protein-like B OS=Danio rerio OX=7955 GN=spoplb PE=2 SV=2
isogroup3478	A0JMG9	 Probable UDP-sugar transporter protein SLC35A4 OS=Danio rerio OX=7955 GN=slc35a4 PE=2 SV=1
isogroup17852	A0JMH0	 Aspartate beta-hydroxylase domain-containing protein 2 OS=Danio rerio OX=7955 GN=asphd2 PE=2 SV=1
isogroup65119	A0JMH2	 UPF0565 protein C2orf69 homolog OS=Danio rerio OX=7955 GN=zgc:153521 PE=2 SV=1
isogroup72232	A0JMU5	 Protein arginine N-methyltransferase 9 OS=Xenopus laevis OX=8355 GN=prmt9 PE=2 SV=1
isogroup12431	A0JNA8	 PAX-interacting protein 1 OS=Bos taurus OX=9913 GN=PAXIP1 PE=2 SV=1
isogroup21318	A0JNC4	 Elongation of very long chain fatty acids protein 7 OS=Bos taurus OX=9913 GN=ELOVL7 PE=2 SV=1
isogroup59724	A0JND4	 Protein strawberry notch homolog 2 OS=Bos taurus OX=9913 GN=SBNO2 PE=2 SV=1
isogroup73667	A0JNU3	 60 kDa lysophospholipase OS=Mus musculus OX=10090 GN=Aspg PE=1 SV=1
isogroup31505	A0JP85	 CCR4-NOT transcription complex subunit 1 OS=Xenopus tropicalis OX=8364 GN=cnot1 PE=2 SV=1
isogroup17717	A0JPA0	 Metal transporter CNNM4 OS=Xenopus tropicalis OX=8364 GN=cnnm4 PE=2 SV=1
isogroup34140	A0JPI9	 Leucine-rich repeat-containing protein 74A OS=Rattus norvegicus OX=10116 GN=Lrrc74a PE=2 SV=1
isogroup63102	A0KPL4	 Bifunctional protein HldE OS=Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / JCM 1027 / KCTC 2358 / NCIMB 9240) OX=380703 GN=hldE PE=3 SV=1
isogroup29844	A0LQM1	 Dual-specificity RNA methyltransferase RlmN OS=Syntrophobacter fumaroxidans (strain DSM 10017 / MPOB) OX=335543 GN=rlmN PE=3 SV=1
isogroup43578	A0LTX3	 Nucleotide-binding protein Acel_1111 OS=Acidothermus cellulolyticus (strain ATCC 43068 / 11B) OX=351607 GN=Acel_1111 PE=3 SV=1
isogroup61310	A0LWS7	 Chaperone protein DnaK OS=Acidothermus cellulolyticus (strain ATCC 43068 / 11B) OX=351607 GN=dnaK PE=3 SV=1
isogroup73672	A0LXM7	 Elongation factor Ts OS=Gramella forsetii (strain KT0803) OX=411154 GN=tsf PE=3 SV=1
isogroup74909	A0LXM8	 30S ribosomal protein S2 OS=Gramella forsetii (strain KT0803) OX=411154 GN=rpsB PE=3 SV=1
isogroup70925	A0LXQ1	 Translation initiation factor IF-2 OS=Gramella forsetii (strain KT0803) OX=411154 GN=infB PE=3 SV=1
isogroup87463	A0LXQ1	 Translation initiation factor IF-2 OS=Gramella forsetii (strain KT0803) OX=411154 GN=infB PE=3 SV=1
isogroup58839	A0LYC2	 30S ribosomal protein S15 OS=Gramella forsetii (strain KT0803) OX=411154 GN=rpsO PE=3 SV=1
isogroup66120	A0LYC2	 30S ribosomal protein S15 OS=Gramella forsetii (strain KT0803) OX=411154 GN=rpsO PE=3 SV=1
isogroup64960	A0LYZ0	 50S ribosomal protein L20 OS=Gramella forsetii (strain KT0803) OX=411154 GN=rplT PE=3 SV=1
isogroup71232	A0M3L3	 50S ribosomal protein L33 OS=Gramella forsetii (strain KT0803) OX=411154 GN=rpmG PE=3 SV=1
isogroup70178	A0M4Z2	 30S ribosomal protein S20 OS=Gramella forsetii (strain KT0803) OX=411154 GN=rpsT PE=3 SV=1
isogroup69018	A0M572	 50S ribosomal protein L17 OS=Gramella forsetii (strain KT0803) OX=411154 GN=rplQ PE=3 SV=1
isogroup21483	A0M575	 30S ribosomal protein S11 OS=Gramella forsetii (strain KT0803) OX=411154 GN=rpsK PE=3 SV=1
isogroup76332	A0M576	 30S ribosomal protein S13 OS=Gramella forsetii (strain KT0803) OX=411154 GN=rpsM PE=3 SV=1
isogroup15381	A0M579	 50S ribosomal protein L15 OS=Gramella forsetii (strain KT0803) OX=411154 GN=rplO PE=3 SV=1
isogroup31158	A0M588	 50S ribosomal protein L14 OS=Gramella forsetii (strain KT0803) OX=411154 GN=rplN PE=3 SV=1
isogroup88920	A0M591	 50S ribosomal protein L16 OS=Gramella forsetii (strain KT0803) OX=411154 GN=rplP PE=3 SV=1
isogroup86701	A0M592	 30S ribosomal protein S3 OS=Gramella forsetii (strain KT0803) OX=411154 GN=rpsC PE=3 SV=1
isogroup72803	A0M594	 30S ribosomal protein S19 OS=Gramella forsetii (strain KT0803) OX=411154 GN=rpsS PE=3 SV=1
isogroup103685	A0M5A0	 Elongation factor G OS=Gramella forsetii (strain KT0803) OX=411154 GN=fusA PE=3 SV=1
isogroup69479	A0M7D0	 50S ribosomal protein L27 OS=Gramella forsetii (strain KT0803) OX=411154 GN=rpmA PE=3 SV=1
isogroup18091	A0MFS9	 Anoctamin-like protein At1g73020 OS=Arabidopsis thaliana OX=3702 GN=At1g73020 PE=1 SV=1
isogroup52518	A0MFS9	 Anoctamin-like protein At1g73020 OS=Arabidopsis thaliana OX=3702 GN=At1g73020 PE=1 SV=1
isogroup87560	A0P8X0	 Alpha-amylase OS=Bacillus circulans OX=1397 GN=igtZ PE=1 SV=1
isogroup4492	A0PJX2	 TLD domain-containing protein 2 OS=Homo sapiens OX=9606 GN=TLDC2 PE=2 SV=1
isogroup85993	A0PK84	 Palmitoyltransferase ZDHHC22 OS=Mus musculus OX=10090 GN=Zdhhc22 PE=1 SV=1
isogroup55971	A0PQ29	 Probable phthiotriol/phenolphthiotriol dimycocerosates methyltransferase 2 OS=Mycobacterium ulcerans (strain Agy99) OX=362242 GN=MUL_2009 PE=3 SV=1
isogroup61070	A0PQ29	 Probable phthiotriol/phenolphthiotriol dimycocerosates methyltransferase 2 OS=Mycobacterium ulcerans (strain Agy99) OX=362242 GN=MUL_2009 PE=3 SV=1
isogroup83149	A0Q6R5	 Dihydroxy-acid dehydratase OS=Francisella tularensis subsp. novicida (strain U112) OX=401614 GN=ilvD PE=3 SV=1
isogroup36463	A0QL30	 Uncharacterized oxidoreductase MAV_4483 OS=Mycobacterium avium (strain 104) OX=243243 GN=MAV_4483 PE=3 SV=1
isogroup71686	A0QL30	 Uncharacterized oxidoreductase MAV_4483 OS=Mycobacterium avium (strain 104) OX=243243 GN=MAV_4483 PE=3 SV=1
isogroup25802	A0QNZ7	 Monoacylglycerol lipase OS=Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_0220 PE=1 SV=1
isogroup28059	A0QP18	 Mycolic acid-containing lipids exporter MmpL11 OS=Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=mmpL11 PE=3 SV=1
isogroup34951	A0QP18	 Mycolic acid-containing lipids exporter MmpL11 OS=Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=mmpL11 PE=3 SV=1
isogroup40316	A0QP18	 Mycolic acid-containing lipids exporter MmpL11 OS=Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=mmpL11 PE=3 SV=1
isogroup42522	A0QQ38	 ESX-3 secretion system protein EccA3 OS=Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=eccA3 PE=3 SV=2
isogroup37772	A0QRG8	 GDP-mannose-dependent alpha-mannosyltransferase OS=Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=mgtA PE=3 SV=1
isogroup39401	A0QSH4	 Putative S-adenosyl-L-methionine-dependent methyltransferase MSMEG_1480/MSMEI_1444 OS=Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_1480 PE=3 SV=1
isogroup49288	A0QV09	 Uncharacterized oxidoreductase MSMEG_2407/MSMEI_2346 OS=Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2407 PE=1 SV=1
isogroup64772	A0QV09	 Uncharacterized oxidoreductase MSMEG_2407/MSMEI_2346 OS=Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2407 PE=1 SV=1
isogroup24618	A0QYL8	 MFS-type efflux pump MSMEG_3705 OS=Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_3705 PE=3 SV=1
isogroup26476	A0QYL8	 MFS-type efflux pump MSMEG_3705 OS=Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_3705 PE=3 SV=1
isogroup40709	A0R0B0	 Pyruvate dehydrogenase E1 component OS=Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=aceE PE=1 SV=1
isogroup5064	A0R0B0	 Pyruvate dehydrogenase E1 component OS=Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=aceE PE=1 SV=1
isogroup95583	A0R0B0	 Pyruvate dehydrogenase E1 component OS=Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=aceE PE=1 SV=1
isogroup34839	A0R0W9	 Trehalase OS=Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_4535 PE=1 SV=1
isogroup1683	A0R566	 Carbonic anhydrase OS=Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=cynT PE=1 SV=1
isogroup41438	A0R566	 Carbonic anhydrase OS=Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=cynT PE=1 SV=1
isogroup40411	A0T0C6	 Cytochrome c-550 OS=Phaeodactylum tricornutum (strain CCAP 1055/1) OX=556484 GN=psbV PE=3 SV=1
isogroup42991	A0T0C6	 Cytochrome c-550 OS=Phaeodactylum tricornutum (strain CCAP 1055/1) OX=556484 GN=psbV PE=3 SV=1
isogroup49231	A0T0D1	 ATP synthase epsilon chain, chloroplastic OS=Phaeodactylum tricornutum (strain CCAP 1055/1) OX=556484 GN=atpE PE=3 SV=1
isogroup38648	A0T0L2	 Photosystem I iron-sulfur center OS=Phaeodactylum tricornutum (strain CCAP 1055/1) OX=556484 GN=psaC PE=3 SV=1
isogroup46742	A0T0L2	 Photosystem I iron-sulfur center OS=Phaeodactylum tricornutum (strain CCAP 1055/1) OX=556484 GN=psaC PE=3 SV=1
